"","Symbol","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","gene_type","EntrezID"
"ENSMUSG00000070953.13","Rabepk",1449.86072991387,-0.0686829706286435,0.143636991812836,-0.478170489104503,0.632528864945839,0.831052114711812,"protein_coding",227746
"ENSMUSG00000083116.1","Gm13410",181.696897303846,0.139423868226601,0.291755335290099,0.477879412515177,0.63273603524244,0.831270931180149,"processed_pseudogene",NA
"ENSMUSG00000042286.13","Stab1",1863.22858260987,-0.118247783273816,0.247634927509692,-0.477508501982978,0.63300006815521,0.831471606229423,"protein_coding",192187
"ENSMUSG00000103599.1","Gm37356",53.3774836409378,0.222566918484991,0.466107975095797,0.477500773161514,0.633005570419498,0.831471606229423,"TEC",NA
"ENSMUSG00000096647.2","Gm6223",91.1335893731107,0.141583074361245,0.296513039268144,0.477493585815658,0.633010687217376,0.831471606229423,"processed_pseudogene",NA
"ENSMUSG00000069495.12","Epc2",7550.86310176084,-0.0565185209194538,0.118395614425562,-0.47737005457232,0.633098634025797,0.831489811240368,"protein_coding",227867
"ENSMUSG00000097129.1","4930507D05Rik",54.6551483591111,-0.180127365876836,0.377402399785971,-0.477281983312741,0.633161338627521,0.831489811240368,"protein_coding",NA
"ENSMUSG00000022780.5","Meltf",88.7313688582607,0.152852656769608,0.320348348095795,0.477145138029243,0.633258774381341,0.831489811240368,"protein_coding",30060
"ENSMUSG00000001506.10","Col1a1",329.657763915928,-0.198442243236624,0.415896418617085,-0.47714342887701,0.633259991361842,0.831489811240368,"protein_coding",12842
"ENSMUSG00000107465.1","Gm5990",31.808607388392,0.231827403056753,0.485907893938378,0.477101537037703,0.633289820233064,0.831489811240368,"processed_pseudogene",NA
"ENSMUSG00000060376.7","Bckdha",1639.03052718708,-0.083832574029989,0.175720626787332,-0.477078733229472,0.633306057819391,0.831489811240368,"protein_coding",12039
"ENSMUSG00000035399.12","Oser1",1268.00167056454,0.117743659488746,0.246803452380313,0.477074604723554,0.633308997565299,0.831489811240368,"protein_coding",66680
"ENSMUSG00000088453.1","Gm25706",25.3609501644028,-0.310747472973924,0.651558333624337,-0.476929626922843,0.633412234199186,0.831571996418821,"misc_RNA",NA
"ENSMUSG00000050296.14","Abca12",39.7207249897467,0.306245623030476,0.642230987497889,0.476846538071293,0.63347140380894,0.831596321597391,"protein_coding",74591
"ENSMUSG00000024924.14","Vldlr",10207.8719653429,0.0610983945792204,0.128196830882489,0.476598322740335,0.633648177997454,0.831735933047595,"protein_coding",22359
"ENSMUSG00000035863.13","Palm",10277.3436001564,-0.0562475049644008,0.118022459805061,-0.476583059337227,0.633659048982453,0.831735933047595,"protein_coding",18483
"ENSMUSG00000037286.15","Stag1",10655.0587379073,0.0551165737877961,0.115677084734855,0.476469249844338,0.63374010949907,0.831750442137787,"protein_coding",20842
"ENSMUSG00000045968.7","Teddm2",291.213213587777,-0.143282015948769,0.300726191396668,-0.476453398632564,0.633751399832384,0.831750442137787,"protein_coding",240817
"ENSMUSG00000054814.14","Usp46",18443.9846647352,0.094753255930206,0.198964266459758,0.476232529670701,0.633908726909015,0.83190356400797,"protein_coding",69727
"ENSMUSG00000047344.9","Lancl3",1607.47561929076,-0.11998749868844,0.252019774372376,-0.476103508096751,0.634000637869355,0.831970823579987,"protein_coding",236285
"ENSMUSG00000087075.2","Lbhd2",89.175045618129,-0.374828130157582,0.787908379727426,-0.475725528248922,0.63426993146284,0.832232181329515,"protein_coding",380787
"ENSMUSG00000034266.5","Batf",22.1698828102121,-0.363529987868259,0.764184381559393,-0.475709785021306,0.634281148853181,0.832232181329515,"protein_coding",53314
"ENSMUSG00000063011.6","Msln",112.458206199327,0.204573757487834,0.430167545910399,0.475567623435835,0.6343824458632,0.832273144245313,"protein_coding",56047
"ENSMUSG00000001829.17","Clpb",5386.15959970893,-0.0524747190877493,0.110344905393343,-0.475551806408229,0.6343937166843,0.832273144245313,"protein_coding",20480
"ENSMUSG00000026356.15","Dars",5473.97632107322,0.0571586171445513,0.12025187799103,0.475324112184051,0.634555975327643,0.832350376223004,"protein_coding",226414
"ENSMUSG00000055775.16","Myh8",68.4220754959652,0.191757651604687,0.403469558268205,0.475271672112662,0.634593347472028,0.832350376223004,"protein_coding",17885
"ENSMUSG00000009092.4","Derl3",76.8473339152757,-0.277730235823891,0.584365154277689,-0.475268304057558,0.634595747795058,0.832350376223004,"protein_coding",70377
"ENSMUSG00000059891.14","Tsks",60.567429640309,0.17986555443792,0.378472401688978,0.475240872611183,0.634615297598235,0.832350376223004,"protein_coding",22116
"ENSMUSG00000065599.2","Mir23b",59.5601930268898,0.228837458135835,0.481710428448149,0.475051907995939,0.634749975548744,0.832391114205371,"miRNA",NA
"ENSMUSG00000037503.12","Fam168b",28245.5906739605,0.058037245028029,0.122180495136052,0.475012357442182,0.634778165359144,0.832391114205371,"protein_coding",214469
"ENSMUSG00000097530.1","Kansl2-ps",569.88285110121,-0.0790453927625906,0.166420354975774,-0.474974306923558,0.63480528651355,0.832391114205371,"processed_pseudogene",NA
"ENSMUSG00000036879.15","Phkb",4924.57436753942,-0.0507063246624153,0.106757127021214,-0.474968988743385,0.634809077175976,0.832391114205371,"protein_coding",102093
"ENSMUSG00000024507.6","Hsd17b4",5015.94000049783,-0.0662968888529579,0.139629909613197,-0.474804352710774,0.634926430253356,0.832491645254656,"protein_coding",15488
"ENSMUSG00000012819.15","Cdh23",298.541702699442,-0.375904628622252,0.791992203995848,-0.474631728349971,0.63504948728826,0.832599641756416,"protein_coding",22295
"ENSMUSG00000028741.13","Mrto4",1522.46737542642,-0.0594626414461891,0.125317344290894,-0.474496501523053,0.635145892153058,0.832642011737793,"protein_coding",69902
"ENSMUSG00000014504.16","Srp19",2148.24222043659,-0.0525324472842307,0.110717641078078,-0.474472241033252,0.635163188408524,0.832642011737793,"protein_coding",66384
"ENSMUSG00000050234.7","Gja4",118.000381939171,-0.173735520134278,0.366317684738931,-0.474275546533051,0.635303426988545,0.832749372701127,"protein_coding",14612
"ENSMUSG00000021822.2","Plau",290.130461083884,-0.124348885535449,0.26223281164909,-0.474192702101095,0.635362497047543,0.832749372701127,"protein_coding",18792
"ENSMUSG00000037579.6","Kcnh3",8176.96829581629,-0.0761647362581517,0.160632152286177,-0.474156233195824,0.635388500983812,0.832749372701127,"protein_coding",16512
"ENSMUSG00000057375.13","Yipf1",1964.14948293192,-0.0547032742202992,0.115376336652001,-0.474129061536213,0.635407875866616,0.832749372701127,"protein_coding",230584
"ENSMUSG00000053559.12","Smagp",46.677007322747,-0.192347612555599,0.405837597479008,-0.473952176314931,0.635534010826894,0.832775308364973,"protein_coding",207818
"ENSMUSG00000035762.10","Tmem161b",2688.77960659231,-0.064459346429234,0.136008381152157,-0.473936575696179,0.635545135968857,0.832775308364973,"protein_coding",72745
"ENSMUSG00000043753.2","Dmrta1",31.898373593196,-0.244826073619629,0.516586895263898,-0.473930089718128,0.635549761285672,0.832775308364973,"protein_coding",242523
"ENSMUSG00000109836.1","Gm45884",22638.2208355631,0.0673980369033864,0.142243704878821,0.473820876367101,0.635627646254399,0.832785513090115,"TEC",NA
"ENSMUSG00000001855.15","Nup214",3630.97703874388,-0.0663177945615157,0.139975871858208,-0.473780185692958,0.635656665640862,0.832785513090115,"protein_coding",227720
"ENSMUSG00000074236.3","Gm9387",63.6353444540147,-0.176752386578196,0.373093713408778,-0.473747962578341,0.635679646611011,0.832785513090115,"processed_pseudogene",NA
"ENSMUSG00000034354.17","Mtmr3",12478.5483258487,-0.0493088784871371,0.104106330399824,-0.473639578859083,0.63575694658655,0.832801529027432,"protein_coding",74302
"ENSMUSG00000026074.14","Map4k4",11380.467722357,0.0518931264465702,0.109567774017735,0.473616689868778,0.635773271671269,0.832801529027432,"protein_coding",26921
"ENSMUSG00000103854.1","Gm37250",86.8883071660907,0.174155263506683,0.367812774268414,0.473488893508609,0.635864422954971,0.832867611221651,"TEC",NA
"ENSMUSG00000069713.2","4933406P04Rik",95.3576623378011,-0.149637149671194,0.316096154497774,-0.473391237261153,0.635934080396245,0.832905533704663,"protein_coding",NA
"ENSMUSG00000039556.16","Ppp1r3f",282.535235781724,-0.103265039571623,0.218241915141563,-0.47316776662558,0.6360934923767,0.833056007647237,"protein_coding",54646
"ENSMUSG00000028188.13","Spata1",434.660668646251,-0.0963757897831392,0.203710815566901,-0.473100996208462,0.636141126086549,0.833056007647237,"protein_coding",70951
"ENSMUSG00000082185.1","Gm12428",89.3866059706122,0.20208614752788,0.427211245858723,0.473035645683141,0.636187748309168,0.833056007647237,"processed_pseudogene",NA
"ENSMUSG00000026239.14","Pde6d",1093.62279280149,-0.0595609506110782,0.125921163773921,-0.473001907113994,0.636211818566287,0.833056007647237,"protein_coding",18582
"ENSMUSG00000029167.13","Ppargc1a",6837.19773576585,-0.04818440445553,0.101909475092257,-0.47281574565966,0.636344639465525,0.833176606907063,"protein_coding",19017
"ENSMUSG00000057182.14","Scn3a",13049.1443989322,-0.0831448608448689,0.175876585490818,-0.4727454800924,0.63639477498733,0.83318893632291,"protein_coding",20269
"ENSMUSG00000106337.1","Gm42478",885.597374215489,0.175174821104801,0.370780866360777,0.472448383931313,0.636606775899114,0.833333460748284,"TEC",NA
"ENSMUSG00000022964.14","Tmem50b",5206.91699648776,0.0546602099830296,0.11570213280942,0.472421801187223,0.636625746177821,0.833333460748284,"protein_coding",77975
"ENSMUSG00000103132.1","Gm37978",190.139397575322,-0.179044453247662,0.379036021246076,-0.472367910202982,0.636664205202985,0.833333460748284,"TEC",NA
"ENSMUSG00000024983.9","Vti1a",5226.13928311714,-0.0534859640263576,0.113263657363155,-0.472225295134753,0.636765986440158,0.833333460748284,"protein_coding",53611
"ENSMUSG00000089648.1","Gm15790",70.4043344202088,-0.164834659034123,0.349065033728998,-0.472217618800784,0.636771465065287,0.833333460748284,"processed_pseudogene",NA
"ENSMUSG00000041429.2","Nthl1",153.491678599584,-0.135649867466804,0.287284075849736,-0.472180252475098,0.636798133820035,0.833333460748284,"protein_coding",18207
"ENSMUSG00000110373.1","Gm42303",56.0202486154148,-0.197768778945541,0.418864399848718,-0.472154661549106,0.636816398614894,0.833333460748284,"antisense",NA
"ENSMUSG00000035840.6","Lysmd3",1618.30060145244,0.0894371240555389,0.189431554895697,0.472134244502104,0.636830970859198,0.833333460748284,"protein_coding",80289
"ENSMUSG00000002825.6","Qtrt1",516.456508805673,-0.0804153404870748,0.170422631844456,-0.471858341915935,0.637027904386955,0.833448233288242,"protein_coding",60507
"ENSMUSG00000081257.1","Gm13607",64.6491398695847,-0.199307093934964,0.422398175178735,-0.47184648430507,0.637036368677705,0.833448233288242,"processed_pseudogene",NA
"ENSMUSG00000025764.14","Jade1",6149.50854146283,-0.0750373479133582,0.159043651085144,-0.471803479116479,0.637067067368665,0.833448233288242,"protein_coding",269424
"ENSMUSG00000083829.1","Gm2199",48.978046245434,0.207851529410257,0.440565852679737,0.47178311288994,0.637081605750239,0.833448233288242,"processed_pseudogene",NA
"ENSMUSG00000087060.7","Eldr",23.7981635623618,0.325593830690777,0.690954563287145,0.471223214941657,0.637481342239159,0.833870124857433,"processed_transcript",NA
"ENSMUSG00000037196.6","Pacrg",719.97758619126,0.0681878630488968,0.144705786796128,0.471217250938034,0.637485600779241,0.833870124857433,"protein_coding",69310
"ENSMUSG00000064080.12","Fbln2",636.290146283311,-0.138024143173431,0.293028386210303,-0.471026527356204,0.637621791449794,0.833965862609955,"protein_coding",14115
"ENSMUSG00000031750.15","Il34",3137.54812431696,0.0580302013092066,0.123206214723533,0.47100060203475,0.637640304981563,0.833965862609955,"protein_coding",76527
"ENSMUSG00000060600.15","Eno3",361.232944751546,-0.092384974569233,0.196257801879742,-0.470732748886297,0.637831594829991,0.834072705900899,"protein_coding",13808
"ENSMUSG00000037331.15","Larp1",12316.5272220286,0.0592414026638885,0.12585984080861,0.47069344981911,0.637859662658267,0.834072705900899,"protein_coding",73158
"ENSMUSG00000102960.1","Gm37943",185.241007290217,-0.163418125076448,0.347197464665384,-0.470677760374615,0.637870868378007,0.834072705900899,"TEC",NA
"ENSMUSG00000053441.4","Adamts19",507.495370082422,-0.654538525356262,1.39068845523163,-0.470657912556874,0.637885044210887,0.834072705900899,"protein_coding",240322
"ENSMUSG00000068740.13","Celsr2",21271.8996930995,0.0958530236096164,0.203758555423276,0.470424534618912,0.638051738797407,0.834237359697925,"protein_coding",53883
"ENSMUSG00000032121.8","Tmem218",948.477915970881,-0.0932798409670462,0.198318567367675,-0.47035354382179,0.638102448941621,0.834250355264421,"protein_coding",66279
"ENSMUSG00000103715.1","4933431K14Rik",116.986533112985,0.145765248561489,0.310169364518874,0.46995372604769,0.638388078379941,0.834394044114008,"TEC",NA
"ENSMUSG00000033882.15","Rbm46",58.0349968158781,0.170457851304278,0.362716473486819,0.469947917351685,0.638392228502499,0.834394044114008,"protein_coding",633285
"ENSMUSG00000097077.1","Gm16712",26.973876669472,-0.309021944850231,0.657593324458782,-0.469928652491363,0.6384059926937,0.834394044114008,"lincRNA",NA
"ENSMUSG00000043929.16","Klhl15",4885.23439883432,0.0521306483775207,0.110934346445201,0.469923428117656,0.638409725380633,0.834394044114008,"protein_coding",236904
"ENSMUSG00000026414.13","Tnnt2",507.190649447281,0.0847410867395972,0.180381973058476,0.469786893350624,0.638507279373375,0.834394044114008,"protein_coding",21956
"ENSMUSG00000046994.9","Mars2",4985.81678416779,0.0514630795627166,0.109545880859744,0.46978562004177,0.638508189181088,0.834394044114008,"protein_coding",212679
"ENSMUSG00000110148.1","5830408C22Rik",295.334420953834,-0.147240073814232,0.313459505504255,-0.469725981279051,0.638550803023296,0.834394044114008,"processed_transcript",NA
"ENSMUSG00000032815.16","Fanca",83.9700156339223,-0.179271065129238,0.381781494846408,-0.469564574368277,0.638666139515564,0.834394044114008,"protein_coding",14087
"ENSMUSG00000106736.1","Gm42573",33.3381969593798,0.225005852932455,0.479180005956859,0.469564360230659,0.638666292537631,0.834394044114008,"processed_pseudogene",NA
"ENSMUSG00000024502.9","Jakmip2",9402.54940095336,-0.0581854489569236,0.123915613896007,-0.469557040695082,0.638671523063919,0.834394044114008,"protein_coding",76217
"ENSMUSG00000020776.18","Fbf1",5405.23117579272,0.0523254097575884,0.111435950181443,0.46955591685081,0.638672326162504,0.834394044114008,"protein_coding",217335
"ENSMUSG00000023118.15","Sympk",8881.32110841986,0.0689164185258615,0.146798979665261,0.469461154859579,0.638740044560921,0.834394044114008,"protein_coding",68188
"ENSMUSG00000065421.3","Mirlet7a-1",66.5744144380666,-0.188960080987277,0.402568462437039,-0.469386200407663,0.638793610316416,0.834394044114008,"miRNA",NA
"ENSMUSG00000053536.6","Cstf2t",12006.3978823958,0.0638023983063185,0.1359367808665,0.469353459009577,0.638817009354231,0.834394044114008,"protein_coding",83410
"ENSMUSG00000025486.17","Sirt3",2879.06920824069,-0.0487634700739865,0.103897155365437,-0.469343649520251,0.638824019894929,0.834394044114008,"protein_coding",64384
"ENSMUSG00000019889.9","Ptprk",10779.9215676052,-0.0666777594624298,0.142099001142677,-0.469234540188503,0.63890199915874,0.834442631441,"protein_coding",19272
"ENSMUSG00000019832.3","Rab32",182.218360832995,-0.180648830346345,0.385123456841068,-0.469067326690762,0.639021512591464,0.834518262354992,"protein_coding",67844
"ENSMUSG00000022971.18","Ifnar2",807.440315810129,-0.0794246547555466,0.169348583041667,-0.469000999766291,0.639068921399712,0.834518262354992,"protein_coding",15976
"ENSMUSG00000029392.12","Rilpl1",4391.77244296513,-0.0852647923072453,0.181808108385671,-0.468982341130641,0.63908225838641,0.834518262354992,"protein_coding",75695
"ENSMUSG00000039477.16","Tnrc18",5608.1153793267,-0.0805603463932035,0.17182786197345,-0.468843326501097,0.63918162818198,0.834594759483101,"protein_coding",231861
"ENSMUSG00000033417.15","Cacul1",8230.94670692479,0.0472637138717006,0.100822615502701,0.468780874569103,0.639226271892125,0.834599794248128,"protein_coding",78832
"ENSMUSG00000024072.8","Yipf4",4277.84627558776,0.0581613720768349,0.124127299263688,0.468562293885736,0.639382534398389,0.834750553107882,"protein_coding",67864
"ENSMUSG00000016487.15","Ppfibp1",5647.24451404421,-0.0954997667772576,0.203848597123538,-0.468483806731238,0.639438648474788,0.834770551556151,"protein_coding",67533
"ENSMUSG00000072978.3","Gm5830",29.6836193773933,0.231928416425575,0.495211310204793,0.468342325076667,0.639539805428274,0.834849346007869,"processed_pseudogene",NA
"ENSMUSG00000032553.14","Srprb",1141.45457715254,0.0682899733935165,0.145859602263907,0.468189768335977,0.639648888388779,0.83493847628293,"protein_coding",20818
"ENSMUSG00000036622.15","Atp13a2",6446.68841192439,0.0578943463683663,0.123722667374755,0.467936454950529,0.639830032789438,0.835074416036643,"protein_coding",74772
"ENSMUSG00000050619.14","Zscan29",1028.13853405633,-0.0616550759718073,0.131785049049074,-0.467845756530759,0.639894896450055,0.835074416036643,"protein_coding",99334
"ENSMUSG00000090137.8","Uba52",142.763629368537,-0.121122943124346,0.258897198677573,-0.467841845114715,0.639897693790723,0.835074416036643,"protein_coding",22186
"ENSMUSG00000040907.15","Atp1a3",86496.2218779344,0.0768309093443641,0.164233228388431,0.467815862223994,0.639916276192678,0.835074416036643,"protein_coding",232975
"ENSMUSG00000108024.1","Gm43912",26.1611719570287,0.334913487702024,0.716999115419572,0.467104464286598,0.640425140344641,0.835671274908632,"TEC",NA
"ENSMUSG00000086944.1","Gm15859",63.0216883288591,0.215970767848906,0.462402515759425,0.467062268236597,0.640455328565984,0.835671274908632,"antisense",NA
"ENSMUSG00000035093.16","Secisbp2l",23207.7093396734,-0.0570163740922489,0.1220983530436,-0.466970869557014,0.640520719749521,0.835703307244449,"protein_coding",70354
"ENSMUSG00000034484.7","Snx2",5197.33847250645,-0.0567322171549334,0.121524153962095,-0.466839021752243,0.640615055175841,0.835764349136273,"protein_coding",67804
"ENSMUSG00000002307.15","Daxx",1713.45875672592,0.0769733619691563,0.164904778683963,0.466774599156245,0.640661150835231,0.835764349136273,"protein_coding",13163
"ENSMUSG00000031775.5","Pllp",1088.77989797638,-0.111662174076677,0.239241452163853,-0.466734226308746,0.640690039123818,0.835764349136273,"protein_coding",67801
"ENSMUSG00000032036.15","Kirrel3",3534.5552428997,-0.0781586698499456,0.167701713392604,-0.46605767030519,0.641174221318214,0.836293923277783,"protein_coding",67703
"ENSMUSG00000103280.1","Gm37277",163.636401516893,-0.128911194165663,0.27660215680808,-0.466052743960009,0.64117774745293,0.836293923277783,"TEC",NA
"ENSMUSG00000108522.1","Gm44664",190.602432043012,-0.205237859381013,0.44055260129873,-0.465864595455756,0.641312424742956,0.836369179185132,"TEC",NA
"ENSMUSG00000048450.10","Msx1",99.8873900191631,-0.206493967303717,0.443255234332793,-0.465857933103803,0.641317193891835,0.836369179185132,"protein_coding",17701
"ENSMUSG00000074461.2","Gm10699",1311.5257125636,-0.0733890283667378,0.157562890865354,-0.465776097174131,0.641375776173287,0.836392271496896,"TEC",NA
"ENSMUSG00000083951.1","Gm13786",67.244662154962,-0.226357823704539,0.486118650290953,-0.46564315845331,0.641470945167185,0.836463069080483,"processed_pseudogene",NA
"ENSMUSG00000031983.7","2310022B05Rik",1819.39888004022,0.0838153180585126,0.180029810345967,0.465563552488574,0.641527936797971,0.836484078427329,"protein_coding",69551
"ENSMUSG00000035642.16","Aamdc",1414.57560636928,0.0570259785301901,0.122513516723769,0.465466832192617,0.641597183790583,0.836497281408956,"protein_coding",66273
"ENSMUSG00000059277.12","R74862",431.129858608887,-0.0999254898971362,0.214747042022946,-0.46531718879955,0.641704327270391,0.836497281408956,"processed_transcript",NA
"ENSMUSG00000102670.1","Gm37436",127.327359323329,-0.169379545956625,0.364015187324886,-0.465309008674555,0.641710184389942,0.836497281408956,"TEC",NA
"ENSMUSG00000095545.7","Zfp969",107.604663174143,-0.172064034816078,0.369787252602161,-0.465305479313518,0.64171271148407,0.836497281408956,"protein_coding",102639505
"ENSMUSG00000042814.7","Mcts2",658.511482513383,0.0641070735960129,0.137794269671054,0.465237587521244,0.641761324192883,0.836497281408956,"protein_coding",66405
"ENSMUSG00000070166.1","Gm25821",39.0477421334062,-0.238911482878783,0.513559702500186,-0.465206833238043,0.641783345755019,0.836497281408956,"snoRNA",NA
"ENSMUSG00000022488.8","Nckap1l",1708.52600257464,-0.0923927272498181,0.198672603144107,-0.465050166895941,0.641895531363714,0.836590214188811,"protein_coding",105855
"ENSMUSG00000003585.13","Sec14l2",3200.52597458812,-0.0699722157781119,0.150519539703196,-0.464871311167226,0.642023616337059,0.836643974700674,"protein_coding",67815
"ENSMUSG00000108120.1","9930120I10Rik",62.7315706563386,-0.225194938008119,0.484516561399865,-0.464782746243979,0.6420870447835,0.836643974700674,"TEC",NA
"ENSMUSG00000064655.1","Gm25788",96.1573381357862,0.20012341491223,0.430580137855083,0.464776234011018,0.642091708819009,0.836643974700674,"snoRNA",NA
"ENSMUSG00000067575.5","Rpl35a-ps3",30.4213603036538,-0.414429446160101,0.891702467958772,-0.464762026630683,0.642101884137646,0.836643974700674,"processed_pseudogene",NA
"ENSMUSG00000050321.2","Neto1",6896.80835207854,-0.0648146353824897,0.139484932481564,-0.464671231719285,0.642166912994082,0.836643974700674,"protein_coding",246317
"ENSMUSG00000028886.15","Eya3",3438.76576258911,0.0468337346979878,0.100795269564144,0.464642189068049,0.642187714412964,0.836643974700674,"protein_coding",14050
"ENSMUSG00000021536.7","Adcy2",20483.6542414411,0.0673771874075749,0.145024133345595,0.464592932591528,0.642222994361425,0.836643974700674,"protein_coding",210044
"ENSMUSG00000030342.8","Cd9",2210.80917827884,0.126795529633299,0.273028199049726,0.464404519659913,0.642357952562907,0.836766515491609,"protein_coding",12527
"ENSMUSG00000022664.11","Slc35a5",5126.33487387743,0.061548590843701,0.132566347627316,0.464285182063947,0.642443438936846,0.836824600389952,"protein_coding",74102
"ENSMUSG00000025050.7","Pcgf6",1252.65071229782,0.0663762511229813,0.143011181276209,0.464133297345355,0.64255224698898,0.83691305397126,"protein_coding",71041
"ENSMUSG00000052364.4","B630019K06Rik",1779.60284315837,-0.0599012515112099,0.129087671779163,-0.464035416284259,0.642622371653599,0.836943441144014,"protein_coding",NA
"ENSMUSG00000098098.7","Bvht",54.0602248009363,-0.17760800547829,0.382793537189296,-0.46397858956135,0.642663085330863,0.836943441144014,"lincRNA",NA
"ENSMUSG00000042185.13","Nfrkb",3836.63709003677,-0.0614377099463468,0.13245336561008,-0.463844083261795,0.642759457052785,0.836943441144014,"protein_coding",235134
"ENSMUSG00000083767.1","Gm11405",25.8458320812073,0.272141389047776,0.586798634530392,0.463773044164575,0.642810357914137,0.836943441144014,"processed_pseudogene",NA
"ENSMUSG00000025474.9","Tubgcp2",3235.41676836306,-0.0509580119283355,0.109886068581845,-0.463734962820889,0.642837644610061,0.836943441144014,"protein_coding",74237
"ENSMUSG00000075511.8","1700001L05Rik",252.959013298015,-0.10326120971089,0.222682779305231,-0.463714392433327,0.642852384256554,0.836943441144014,"lincRNA",NA
"ENSMUSG00000085179.1","Gm13645",34.0833978294328,-0.223061232499279,0.481045272685957,-0.463701121629981,0.642861893483553,0.836943441144014,"processed_transcript",NA
"ENSMUSG00000037275.14","Gemin5",3055.97264482841,-0.0484676551699849,0.104570919546102,-0.463490761871105,0.643012635104223,0.836992958938959,"protein_coding",216766
"ENSMUSG00000100514.1","Gm12960",287.287651673505,0.115743927031581,0.249722652405881,0.463489899360268,0.643013253200799,0.836992958938959,"processed_pseudogene",NA
"ENSMUSG00000022957.19","Itsn1",19531.8941832371,-0.0626935485223039,0.135267933417958,-0.463476797036518,0.643022642680111,0.836992958938959,"protein_coding",16443
"ENSMUSG00000024790.7","Sac3d1",418.373185530813,0.0971625977075976,0.209728405150115,0.463278198477943,0.643164970756096,0.837082079213266,"protein_coding",66406
"ENSMUSG00000104383.1","Gm37553",212.027560891492,0.126527643625283,0.273120290013045,0.463267096044895,0.643172927836525,0.837082079213266,"TEC",NA
"ENSMUSG00000098129.1","Gm27040",51.3239678032309,0.187059871555322,0.403995186921369,0.463025000324398,0.64334644728736,0.837173297952966,"antisense",NA
"ENSMUSG00000078161.8","Erich3",3338.55736283076,-0.0753904294375679,0.162830374531527,-0.462999791374739,0.643364516643718,0.837173297952966,"protein_coding",209601
"ENSMUSG00000079480.3","Pin4",599.453218901738,0.0700217806492294,0.151235580577272,0.462998061580177,0.643365756539458,0.837173297952966,"protein_coding",69713
"ENSMUSG00000073164.11","2410018L13Rik",97.6120221603475,0.152150842858162,0.328696554965621,0.462891504518736,0.643442137261937,0.837219446308899,"lincRNA",NA
"ENSMUSG00000037466.13","Tedc1",84.2247474100018,0.138769644218503,0.299893258461152,0.462730122479492,0.643557824021568,0.837316728882134,"protein_coding",104732
"ENSMUSG00000017291.13","Taok1",69449.1018798305,0.0469677581791418,0.101517394160742,0.46265724773011,0.643610067137502,0.837331459420624,"protein_coding",216965
"ENSMUSG00000028211.11","Trp53inp1",3846.48169572403,-0.102775630314959,0.222230417827854,-0.462473280298523,0.64374195922565,0.837376583411292,"protein_coding",60599
"ENSMUSG00000038843.17","Gcnt1",1848.90542360743,-0.343250036200866,0.742361669356379,-0.462375753449744,0.64381188386926,0.837376583411292,"protein_coding",14537
"ENSMUSG00000028957.12","Per3",5826.18311072019,-0.10410705243609,0.225169672074293,-0.462349354053952,0.643830812208032,0.837376583411292,"protein_coding",18628
"ENSMUSG00000023961.16","Enpp4",2832.93446949009,-0.0784315560825067,0.169674281262938,-0.462247757873005,0.64390365871731,0.837376583411292,"protein_coding",224794
"ENSMUSG00000051065.8","Mb21d2",3273.69613446611,-0.0580634590760531,0.125612696364666,-0.462241960856323,0.643907815398282,0.837376583411292,"protein_coding",239796
"ENSMUSG00000033361.13","Prrg3",4439.27389517846,0.0652940559278403,0.141260029969655,0.462225980993112,0.643919273624347,0.837376583411292,"protein_coding",208748
"ENSMUSG00000000804.14","Usp32",29114.7313346605,0.0703764881032417,0.152261073322899,0.462209326174885,0.643931215911283,0.837376583411292,"protein_coding",237898
"ENSMUSG00000053702.16","Nebl",14764.8336060228,-0.0573767667967966,0.124152288930361,-0.462148280077061,0.643974989616737,0.837380289624915,"protein_coding",74103
"ENSMUSG00000054894.5","Atp5s",920.522457116505,0.0718591873908166,0.15554963393504,0.461969504993025,0.644103189154415,0.837493769872125,"protein_coding",68055
"ENSMUSG00000042812.5","Foxf1",64.7239435254385,0.175297572363856,0.379601909406234,0.461793178643524,0.64422964307731,0.837604966110555,"protein_coding",15227
"ENSMUSG00000068487.6","Ndufa11b",24.776985084155,0.242122869475298,0.524566733441488,0.461567335554848,0.644391623385916,0.837762335454769,"processed_pseudogene",239760
"ENSMUSG00000022995.16","Enah",20882.9873439472,0.0569688512337557,0.123507477824189,0.461258315993223,0.644613287298494,0.837994120155168,"protein_coding",13800
"ENSMUSG00000021913.7","Ogdhl",9473.22533290553,-0.0558704210311594,0.121144174443399,-0.461189498280522,0.644662655477393,0.837994120155168,"protein_coding",239017
"ENSMUSG00000029545.13","Acads",370.04735066014,0.0922989316555234,0.200150904703815,0.46114671223749,0.644693349949867,0.837994120155168,"protein_coding",11409
"ENSMUSG00000110618.1","Gm39822",348.959000682995,-0.0999742761870689,0.216876509339509,-0.460973281484185,0.644817774422877,0.837994120155168,"lincRNA",NA
"ENSMUSG00000103291.1","Gm38235",587.949352402248,0.134380183833629,0.291555049075086,0.460908443396639,0.644864293784706,0.837994120155168,"TEC",NA
"ENSMUSG00000032009.8","Sesn3",27949.4519789349,-0.0453732578153023,0.0984435025378664,-0.460906577332002,0.644865632650083,0.837994120155168,"protein_coding",75747
"ENSMUSG00000040140.14","Tdrd6",90.4147054345852,-0.141292999316897,0.306576054585471,-0.460874217681297,0.644888850258312,0.837994120155168,"protein_coding",210510
